340,新北市,萬里區,鎮北宮,,天上聖母,玉田龜吼里路4之2號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/02676,NULL
341,宜蘭縣,宜蘭市,宜蘭梅洲慈航宮,,天上聖母,金同春路梅洲里67號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/02689,NULL
342,高雄市,鹽埕區,朝后宮,,天上聖母,北斗街6號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/02701,NULL
343,宜蘭縣,頭城鎮,天后宮,,天上聖母,忠孝新村合興里54號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/02705,NULL
344,高雄市,旗山區,旗山朝天宮,,天上聖母,旗文路永和里二○四號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/02740,NULL
345,高雄市,旗山區,代天后宮,,天上聖母,興中路東平里一三七巷五號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/02741,NULL
346,臺中市,石岡區,石忠宮,,天上聖母,金星里2鄰頭坪巷21號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/02751,NULL
347,高雄市,田寮區,隆后宮,,天上聖母,古亭里廟後巷一號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/02795,NULL
348,臺南市,西港區,慈聖宮,,天上聖母,下面厝港東村5鄰21-3號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/02804,NULL
349,高雄市,旗山區,天后宮,,天上聖母,永福街湄洲里二三巷一六號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/02805,NULL
350,屏東縣,滿州鄉,順天宮,,天上聖母,老佛路滿州村40號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/02819,NULL
351,高雄市,六龜區,義興宮,,天上聖母,中庄中興里十五鄰二一五之六號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/02826,NULL
352,高雄市,旗山區,旗山聖后宮,,天上聖母,六張犁巷永和里39號邊,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/02850,NULL
353,臺中市,豐原區,鎮清宮,,天上聖母,水源路9巷67號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/02863,NULL
354,嘉義縣,太保市,福興宮,,天上聖母,田尾里八鄰溪南三號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/02869,NULL
355,臺中市,烏日區,慈惠堂,,天上聖母,榮泉村中山路三段登寺巷37號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/02912,NULL
356,苗栗縣,竹南鎮,后厝龍鳳宮,,天上聖母,龍鳳里12鄰42號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/02948,NULL
357,雲林縣,東勢鄉,聖母宮,,天上聖母,媽埔月眉村19鄰20號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/02966,NULL
358,苗栗縣,通霄鎮,拱天宮,,天上聖母,白東里2鄰8號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/02971,NULL
359,高雄市,前鎮區,崗山仔保安宮,,天上聖母,瑞義街14號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/02983,NULL
360,高雄市,林園區,慈天宮,,天上聖母,北汕路中汕村13鄰33巷11號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/02989,NULL
361,新北市,萬里區,東澳朝天宮,,天上聖母,東澳野柳里2鄰22號旁,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/02996,NULL
362,高雄市,前鎮區,慈明宮,,天上聖母,廣西路416號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/03013,NULL
363,彰化縣,彰化市,天安宮,,天上聖母,聖安路國聖里365巷7之1號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/03044,NULL
364,嘉義縣,布袋鎮,安天宮,,天上聖母,東安庄光復里四十三號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/03049,NULL
365,嘉義縣,布袋鎮,聖港宮,,天上聖母,港後樹林里十五號附一,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/03050,NULL
366,彰化縣,埔心鄉,三堯宮,,天上聖母,羅厝村羅厝路一段72號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/03075,NULL
367,臺南市,將軍區,聖慈宮,,天上聖母,仁巷仁和村5鄰52號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/03095,NULL
368,臺南市,白河區,湄洲宮,,天上聖母,新起街白河里9鄰31-3號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/03096,NULL
369,屏東縣,萬巒鄉,慈濟宮,,天上聖母,東山路赤山村175號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/03107,NULL
370,彰化縣,田中鎮,乾德宮,,天上聖母,西路里員集路二段471號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/03114,NULL
371,雲林縣,二崙鄉,安平宮,,天上聖母,安平路港後村三三號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/03139,NULL
372,臺南市,永康區,聖龍宮,,天上聖母,中山路埔園里120巷1號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/03140,NULL
373,彰化縣,二水鄉,南天堂,,天上聖母,復興村水尾巷39號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/03195,NULL
374,花蓮縣,富里鄉,慈雲宮,,天上聖母,永豐村一三鄰五二號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/03257,NULL
375,苗栗縣,大湖鄉,天后宮,,天上聖母,水尾富興村1鄰31號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/03261,NULL
376,臺中市,大肚區,福興宮,,天上聖母,營埔巷營埔里86號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/03262,NULL
377,新北市,金山區,財團法人台灣省台北縣金包里慈護宮,,天上聖母,金包里街大同里3鄰16號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/03299,NULL
378,新北市,三重區,新北市義天宮,,天上聖母,車路頭街永福里1150號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/03330,NULL
379,臺中市,豐原區,廣福宮,,天上聖母,南陽路160號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/03346,NULL
380,臺北市,萬華區,台北朝天宮,,天上聖母,雙園街和平里27號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/03350,NULL
381,金門縣,烈嶼鄉,天后宮,,天上聖母,上庫上岐村25號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/03359,NULL
382,彰化縣,埔心鄉,靈慈宮,,天上聖母,東明路瓦中村65號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/03360,NULL
383,基隆市,中正區,度天宮,,天上聖母,八斗街96巷32之1號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/03405,NULL
384,彰化縣,北斗鎮,北斗奠安宮,,天上聖母,光復里斗苑路一段120號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/03412,NULL
385,臺南市,玉井區,新天宮,,天上聖母,竹圍里大成路403號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/03417,NULL
386,高雄市,田寮區,聯聖宮,,天上聖母,南安路南安里四三號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/03424,NULL
387,新竹縣,竹北市,竹北天后宮,,天上聖母,豆子埔竹仁里中正東路328巷29號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/03429,NULL
388,雲林縣,崙背鄉,草湖拱后宮,,天上聖母,草湖村三鄰五○之一號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/03475,NULL
389,南投縣,中寮鄉,南天宮,,天上聖母,中寮村中寮段773之19號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/03480,NULL
390,臺南市,麻豆區,護安宮,,天上聖母,寮?里1鄰3號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/03524,NULL
391,臺中市,神岡區,穎德宮,,天上聖母,八德路社口里100號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/03542,NULL
392,苗栗縣,苑裡鎮,慈和宮,,天上聖母,中山路苑北里305號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/03550,NULL
393,彰化縣,伸港鄉,彰化縣伸港鄉福安宮,,天上聖母,福安路大同村5號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/03558,NULL
394,彰化縣,二林鎮,天后宮,,天上聖母,再發路西平里5鄰34號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/03572,NULL
395,彰化縣,員林鎮,南聖宮,,天上聖母,員水路２段萬年里21巷66號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/03618,NULL
396,雲林縣,斗六市,復天宮,,天上聖母,湖山路湖山里四鄰八五之一號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/03641,NULL
397,臺中市,后里區,慈賢宮,,天上聖母,雲頭路月眉里公會巷9號2樓,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/03650,NULL
398,嘉義縣,六腳鄉,副港口宮,,天上聖母,蒜頭村五鄰四十二號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/03676,NULL
399,高雄市,岡山區,聖母宮,,天上聖母,嘉興路80之1號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/03707,NULL
400,臺南市,善化區,田寮天后宮,,天上聖母,六分寮田寮里5鄰63-1號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/03719,NULL
401,屏東縣,屏東市,屏東市天后宮,,天上聖母,廈門街楠樹里14之1號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/03723,NULL
402,新北市,土城區,北辰宮,,天上聖母,延壽路延壽里3鄰109巷1號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/03746,NULL
403,新北市,石碇區,石碇彭山天后宮,,天上聖母,崩山彭山里4鄰33之3號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/03813,NULL
404,臺中市,清水區,寶天宮,,天上聖母,海濱路秀水里190之16號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/03830,NULL
405,臺中市,清水區,壽天宮,,天上聖母,西寧路文昌里18鄰16號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/03831,NULL
406,臺南市,永康區,聖海宮,,天上聖母,南工街三合里14鄰208巷4之1號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/03851,NULL
407,高雄市,岡山區,崑華寺,,天上聖母,山隙路三和里九六巷三六號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/03855,NULL
408,臺中市,后里區,慈濟宮,,天上聖母,三豐路公館里386號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/03864,NULL
409,臺中市,后里區,賜安宮,,天上聖母,公館路太平里21號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/03865,NULL
410,雲林縣,崙背鄉,聖元宮,,天上聖母,新豐大有村路三號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/03869,NULL
411,新北市,金山區,金山朝天宮,,天上聖母,六股林口重和里11鄰38之3號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/03871,NULL
412,雲林縣,北港鎮,聖平宮,,天上聖母,後溝里四鄰路七四號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/03897,NULL
413,臺北市,中正區,南福宮,,天上聖母,和平西路１段南福里55巷1號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/03911,NULL
414,高雄市,新興區,壽山宮,,天上聖母,林森一路１６１巷４６號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/03926,NULL
415,屏東縣,東港鎮,天鳳宮,,天上聖母,中山路新勝里2-18號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/03938,NULL
416,臺南市,山上區,山上天后宮,,天上聖母,山上里7鄰121號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/03950,NULL
417,臺中市,烏日區,朝天宮,,天上聖母,公園路湖日村401號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/03982,NULL
418,嘉義市,,聖安宮,,天上聖母,後驛街140巷5號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/03998,NULL
419,彰化縣,二林鎮,至靈聖宮,,天上聖母,西里巷外竹里12號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/04005,NULL
420,屏東縣,屏東市,慈鳳宮,,天上聖母,中山路崇蘭里39號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/04010,NULL
421,新北市,五股區,龍雲宮,,天上聖母,五龍里民義路二段22巷19弄21號之2鄰,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/04016,NULL
422,臺中市,梧棲區,清天宮,,天上聖母,中棲路１段大村里1巷206弄16號之2,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/04022,NULL
423,臺中市,梧棲區,浩天宮,,天上聖母,中央路１段大村里784號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/04023,NULL
424,南投縣,埔里鎮,奉泰宮,,天上聖母,南村里9鄰中山路四段371號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/04029,NULL
425,高雄市,鳳山區,雙慈亭,,天上聖母,三民路285-1號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/04058,NULL
426,雲林縣,二崙鄉,新福興宮,,天上聖母,義庄村新庄二九號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/04063,NULL
427,雲林縣,二崙鄉,后儀宮,,天上聖母,永定路永定村7鄰353號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/04064,NULL
428,高雄市,大寮區,慈后宮,,天上聖母,三隆里（路）一一八之一號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/04095,NULL
429,臺南市,中西區,媽祖樓天后宮,,天上聖母,忠孝路118號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/04109,NULL
430,雲林縣,四湖鄉,章寶宮,,天上聖母,內湖村下桂山4號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/04117,NULL
431,臺中市,大安區,鎮安宮,,天上聖母,中松路福興里6鄰中松路233號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/04125,NULL
432,臺南市,將軍區,清湄宮,,天上聖母,西和村3鄰25號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/04134,NULL
433,臺南市,南化區,南化天后宮,,天上聖母,南化村120號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/04148,NULL
434,屏東縣,麟洛鄉,仁聖宮,,天上聖母,中華路田中村194號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/04185,NULL
435,臺北市,南港區,富南宮,,天上聖母,研究院路１段新富里112、114號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/04192,NULL
436,雲林縣,二崙鄉,儀天宮,,天上聖母,楊賢路楊賢村五○號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/04202,NULL
437,臺南市,永康區,天后宮,,天上聖母,中正南路鹽行里690號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/04208,NULL
438,彰化縣,大城鄉,聖德宮,,天上聖母,中正路豐美村21號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/04242,NULL
439,臺中市,潭子區,得天宮,,天上聖母,得天街頭家里33號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/04272,NULL
440,彰化縣,福興鄉,鎮平庄浩天宮,,天上聖母媽祖,鎮平街鎮平村14之5號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/11859,NULL
441,雲林縣,水林鄉,順天宮,,媽祖天上聖母,蕃薯厝蕃薯村一○二號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/02416,NULL
442,新北市,中和區,中和海山宮,,天上聖母媽祖,員山路嘉新里十七鄰三二七巷四二號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/02498,NULL
443,臺中市,烏日區,財團法人臺中市玉闕朝仁宮,,天上聖母、玄壇元帥,新興路318號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/02638,NULL
444,屏東縣,內埔鄉,廣福宮,,天上聖母福德正神,和興村6-1號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/02831,NULL
445,臺中市,北屯區,慈后宮,,天上聖母老六媽祖,東光里東山路1段33巷11號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/02973,NULL
446,桃園縣,大溪鎮,三層福安宮,,天上聖母,三層福安里24鄰43號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/04288,NULL
447,雲林縣,西螺鎮,奉天宮,,天上聖母北極玄天上帝,振興里一三九號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/04322,NULL
448,高雄市,小港區,高雄市小港區南天宮,,天上聖母,桂陽路175巷6弄44之1號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/04323,NULL
449,嘉義縣,大林鎮,朝興宮,,天上聖母,排子路排路里一鄰十八號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/04355,NULL
450,宜蘭縣,蘇澳鎮,朝安宮,,天上聖母,東澳路東澳里11號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/04429,NULL
451,屏東縣,麟洛鄉,福聖宮,,天上聖母,中華路麟趾村68號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/04431,NULL
452,彰化縣,社頭鄉,社頭鄉枋橋頭天門宮,,天上聖母,媽祖廟街橋頭村43號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/04450,NULL
453,高雄市,美濃區,慈靈宮,,天上聖母,吉山吉東里一二號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/04456,NULL
454,臺南市,鹽水區,護安宮,,天上聖母,汫水港汫水里9鄰22號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/04485,NULL
455,桃園縣,大溪鎮,慈聖宮,,天上聖母,小角仔美華里12鄰16之1號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/04502,NULL
456,新北市,土城區,德天宮,,天上聖母,石門路清化里6鄰31號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/04513,NULL
457,臺南市,中西區,朝興宮,,天上聖母,中正路53巷12號,NULL,NULL,,NULL
458,新竹市,香山區,新竹市內湖龍正宮,,天上聖母,內湖路90巷1號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/04561,NULL
459,嘉義市,,南遊宮,,天上聖母,康樂街275號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/04628,NULL
460,彰化縣,二林鎮,天和宮,,天上聖母,溝頭巷廣興里7鄰51號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/04645,NULL
461,澎湖縣,望安鄉,天后宮,,天上聖母,西安村120號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/04651,NULL
462,花蓮縣,壽豐鄉,慈南宮,,天上聖母,池南村池南路一段四六號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/04702,NULL
463,彰化縣,大村鄉,慈鳳宮,,天上聖母,大橋村2鄰中山路三段2巷43-58號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/04706,NULL
464,高雄市,前鎮區,財團法人高雄市佛公天后宮,,天上聖母,天后街34號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/04708,NULL
465,嘉義縣,朴子市,涂姓開基祖廟,,天上聖母,大鄉里三鄰大?榔一九五號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/04717,NULL
466,金門縣,金城鎮,天后宮,,天上聖母,西海路5號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/04719,NULL
467,新竹縣,竹北市,竹北市廣聖宮,,天上聖母,十興里勝利2路85號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/04748,NULL
468,高雄市,路竹區,路竹天后宮,,天上聖母,聖母街竹西里六○之一號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/04758,NULL
469,高雄市,美濃區,福安天后宮,,天上聖母,福安街福安里二一號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/04774,NULL
470,高雄市,小港區,龍鳳宮,,天上聖母,岐山一路30之7號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/04786,NULL
471,臺中市,東區,財團法人台灣省台中樂成宮,,天上聖母,旱溪街48號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/04787,NULL
472,雲林縣,西螺鎮,福心宮,,天上聖母,安定里十一鄰一八二號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/04790,NULL
473,彰化縣,溪州鄉,壽南宮,,天上聖母,中和路坑厝村32號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/04803,NULL
474,南投縣,草屯鎮,慶安宮,,天上聖母,北投路北投里416號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/04836,NULL
475,基隆市,安樂區,定國宮,,天上聖母,定國街定國里119巷65號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/04840,NULL
476,高雄市,彌陀區,天南宮,,天上聖母,南寮里光華四巷一八號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/04851,NULL
477,臺中市,新社區,聖壽宮,,天上聖母,龍安中和里30號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/04863,NULL
478,宜蘭縣,冬山鄉,鹿安宮,,天上聖母,永興路２段鹿埔村412巷19號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/04880,NULL
479,臺南市,七股區,聖護宮,,天上聖母,十份村2鄰24-8號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/04898,NULL
480,臺東縣,鹿野鄉,鎮安宮,,天上聖母,鹿野村中華路二段185巷5號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/04902,NULL
481,臺南市,新營區,通濟宮,,天上聖母,鐵線里4鄰42號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/04911,NULL
482,彰化縣,員林鎮,聖后宮,,天上聖母,出水里?洲巷21之1號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/04923,NULL
483,新北市,鶯歌區,鶯歌聖鶯宮,,天上聖母,尖山里1鄰尖山路101巷10號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/04928,NULL
484,嘉義縣,朴子市,碧安宮,,天上聖母,牛挑灣梅華里十九鄰一二九之十號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/04938,NULL
485,臺南市,鹽水區,護庇宮,,天上聖母,中正路水正里16鄰140號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/04969,NULL
486,宜蘭縣,五結鄉,利澤簡永安宮,,天上聖母,利澤路利澤村26號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/04983,NULL
487,苗栗縣,通霄鎮,慈惠宮,,天上聖母,信義路通西里119號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/04985,NULL
488,雲林縣,四湖鄉,福安宮,,天上聖母,下鹿場路55號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/04995,NULL
489,屏東縣,屏東市,慈聖宮,,天上聖母,頂宅街頂柳里45號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/04998,NULL
490,高雄市,大寮區,山頂朝天宮,,天上聖母,景隆街山頂里二○號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/05009,NULL
491,臺南市,麻豆區,社子天后宮,,天上聖母,社子安正里7鄰9-5號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/05018,NULL
492,臺南市,麻豆區,護濟宮,,天上聖母,光復路穀興里5鄰106號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/05019,NULL
493,高雄市,梓官區,天母宮,,天上聖母,光明路智蚵里17號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/05027,NULL
494,屏東縣,東港鎮,紫微宮,,天上聖母,南平路南平里65-1號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/05028,NULL
495,高雄市,苓雅區,高雄市高東天后宮,,天上聖母,河北路155號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/05041,NULL
496,臺南市,南化區,東和天后宮,,天上聖母,東和村31號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/05064,NULL
497,高雄市,岡山區,大埔聖明宮,,天上聖母,大埔二街華崗里九鄰一七二號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/05070,NULL
498,高雄市,大寮區,聖玄宮,,天上聖母,琉球路琉球里四三之五三號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/05082,NULL
499,高雄市,大寮區,聖母宮,,天上聖母,翁園路翁園里151之11號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/05085,NULL
500,高雄市,內門區,北天宮,,天上聖母,中埔里小鳥山三七號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/05086,NULL
501,屏東縣,里港鄉,慈天宮,,天上聖母,載興路載興村73號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/05111,NULL
502,臺南市,下營區,下橋頭朝安宮,,天上聖母,下橋頭賀建里13之2號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/05116,NULL
503,臺南市,下營區,茅港尾天后宮,,天上聖母,茅港尾茅港里162號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/05117,NULL
504,嘉義縣,東石鄉,后山宮,,天上聖母,山寮型厝村三鄰山?二十二號附二,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/05156,NULL
505,高雄市,內門區,龍潭天后宮,,天上聖母,龍潭東埔里22號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/05171,NULL
506,金門縣,金沙鎮,天后宮,,天上聖母,西園里田墩1-1號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/05173,NULL
507,屏東縣,內埔鄉,慈聖宮,,天上聖母,壽比路老埤村2-10號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/05192,NULL
508,臺北市,萬華區,財團法人台北市北安宮,,天上聖母,西藏路頂碩里256號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/05196,NULL
509,新北市,新店區,湄洲臺北北后宮,,天上聖母,安業街215巷12號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/05200,NULL
510,屏東縣,里港鄉,三部村慶濟宮,,天上聖母,三部村51-5號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/05213,NULL
511,屏東縣,里港鄉,龍角寺,,天上聖母,江南巷三部村12-1號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/05214,NULL
512,臺東縣,成功鎮,成田媽祖廟,,天上聖母,芝田路三仙里175-6號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/05217,NULL
513,高雄市,甲仙區,五龍山聖天宮,,天上聖母,百葉巷大甲村一二之一號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/05232,NULL
514,臺南市,龍崎區,無極天母宮,,天上聖母,牛埔里烏山腳5號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/05270,NULL
515,高雄市,田寮區,聖母宮,,天上聖母,南安路南安里一五鄰八九之九號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/05276,NULL
516,臺南市,仁德區,武德宮,,天上聖母,成功里文賢路一段81巷59之1號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/05302,NULL
517,屏東縣,里港鄉,三?村慶濟宮,,天上聖母,三和路三?村三?村五一之五號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/05303,NULL
518,屏東縣,里港鄉,財團法人台灣省屏東縣里港雙慈宮,,天上聖母,大平路大平村50號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/05304,NULL
