1227,嘉義縣,竹崎鄉,保安宮,,福德正神,中和村永和,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01246,NULL,120.70328384333112,23.488005270376423
1228,高雄市,大樹區,福德爺廟,,福德正神,興田路興田里150之6號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01248,NULL,120.43494125122103,22.753319775753642
1229,宜蘭縣,冬山鄉,珍珠福德廟,,福德正神,鹿安路順安村343號前,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01259,NULL,121.76489454488731,24.660733607194025
1230,宜蘭縣,冬山鄉,鹿興福德廟,,福德正神,鹿埔村永興路二段735號邊,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01260,NULL,121.74918842015178,24.667479223658916
1231,新竹縣,竹北市,竹北市隆昌宮,,福德正神,中正東路竹仁里161巷2之1號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01261,NULL,121.01602039265944,24.834867385797615
1232,新北市,瑞芳區,金福宮,,福德正神,石山里2鄰5號路253之1號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01267,NULL,121.85642848470582,25.11277157129411
1233,新北市,瑞芳區,上天福安宮,,福德正神,滴水子路上天里7鄰29號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01269,NULL,,
1234,新北市,新店區,咸亨宮,,福德正神,自由街百忍里7鄰2號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01282,NULL,,
1235,雲林縣,斗六市,榴中福德宮,,福德正神,北環路榴中里九之六號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01296,NULL,120.58112259724551,23.72450077201817
1236,基隆市,安樂區,福定宮,,福德正神,定國里定街11巷18號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01334,NULL,121.73342349809637,25.13354660394804
1237,屏東縣,潮州鎮,三共里福德祠,,福德正神,重義巷三共里33-1號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01347,NULL,120.55706953614272,22.525717544306445
1238,宜蘭縣,冬山鄉,梅福宮,,福德正神,大埤五路得安村170巷50號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01361,NULL,121.73286369992005,24.648438509597657
1239,宜蘭縣,冬山鄉,福德宮,,福德正神,大埤路得安村72號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01362,NULL,121.73127824676901,24.646866906417994
1240,宜蘭縣,冬山鄉,福德廟,,福德正神,南興路南興村18號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01364,NULL,121.79210203895454,24.63526490311115
1241,屏東縣,滿州鄉,茶山福德宮,,福德正神,茶山路港口村458巷2號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01368,NULL,120.84242623456015,21.989946044514813
1242,嘉義縣,梅山鄉,鎮安宮,,福德正神,全仔社太和村六鄰七之一號旁,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01370,NULL,,
1243,新北市,瑞芳區,戴福宮,,福德正神,一坑路297號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01395,NULL,121.80096745534067,25.10847063242111
1244,新北市,瑞芳區,龍鎮宮,,福德正神,逢甲路50號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01396,NULL,121.81105318759745,25.10860440856724
1245,宜蘭縣,冬山鄉,大進村福德廟,,福德正神,大進路大進村15之1號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01407,NULL,121.71929166811506,24.640823385787275
1246,宜蘭縣,冬山鄉,永興福德廟,,福德正神,順安村永興路二段91巷1號前,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01408,NULL,121.75876837024465,24.653479751728625
1247,臺北市,大同區,財團法人台北市雙福宮,,福德正神,雙連街雙連里37號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01442,NULL,121.51906211248388,25.05879778675149
1248,新竹縣,竹北市,德馨宮,,福德正神,福德街竹義里19號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01448,NULL,121.00891427082581,24.83574643239337
1249,新北市,汐止區,福興宮,,福德正神,中正路214號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01455,NULL,121.65820149466408,25.069059655045585
1250,基隆市,中正區,福德宮,,福德正神,調和街調和隧道邊,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01459,NULL,121.79607735111477,25.139400127303304
1251,新北市,樹林區,福興廟,,福德正神,柑園街２段柑園里4鄰22號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01460,NULL,,
1252,新竹縣,芎林鄉,芎林福德社,,福德正神,芎林村15鄰,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01505,NULL,121.07805326680071,24.77554152669282
1253,宜蘭縣,宜蘭市,茭白里福德廟,,福德正神,茭白路37之2號,NULL,NULL,http://linked-data.moi.gov.tw/resource/Temple/01511,NULL,121.75069389492755,24.773781713937932
